GENERIC,SAMPLEID,MISSION,STATION,LANDMARK,BAGNUMBER,ORIGINALWEIGHT,SAMPLETYPE,SAMPLESUBTYPE,PRISTINITY,PRISTINITYDATE,HASTHINSECTION,HASDISPLAYSAMPLE,DISPLAYSAMPLENUMBER,GENERICDESCRIPTION
64803,653,Apollo 16,,,,8.09,Soil,2-4mm,86.106,2012-03-01 0:00:00,TRUE,,,
64804,654,Apollo 16,,,,7.89,Soil,4-10mm,98.1,2007-08-01 0:00:00,FALSE,,,
64813,655,Apollo 16,,,,9.1,Soil,2-4mm,90.93,2007-08-01 0:00:00,FALSE,,,
64814,656,Apollo 16,,,,5.34,Soil,4-10mm,97.57,2007-08-01 0:00:00,FALSE,,,
64815,657,Apollo 16,4,,,20.9,Breccia,Impact Melt,83.761,2012-03-01 0:00:00,TRUE,,,Poikilitic
64816,658,Apollo 16,4,,,3.83,Breccia,Impact Melt,90.392,2012-03-01 0:00:00,TRUE,,,Poikilitic
64817,659,Apollo 16,4,,,8.98,Breccia,Impact Melt,82.773,2013-09-01 0:00:00,TRUE,,,Basaltic
64818,660,Apollo 16,4,,,15.98,Breccia,fragmental,95.369,2012-03-01 0:00:00,TRUE,,,Dilithologic
64819,661,Apollo 16,4,,,11.76,Breccia,fragmental,97.959,2012-03-01 0:00:00,TRUE,,,"monomict, Pristine cataclastic anorthosite (G)"
64825,662,Apollo 16,4,,,21.5,Breccia,Regolith,98,2012-05-01 0:00:00,TRUE,,,
64826,663,Apollo 16,4,,,11.33,Breccia,Regolith,92.763,2012-03-01 0:00:00,TRUE,,,polymict
64827,664,Apollo 16,4,,,8.11,Breccia,Regolith,98.03,2007-08-01 0:00:00,TRUE,,,polymict
64828,665,Apollo 16,4,,,0.97,Breccia,Regolith,89.28,2007-08-01 0:00:00,TRUE,,,
64829,666,Apollo 16,4,,,2.2,Breccia,Regolith,88.64,2007-08-01 0:00:00,TRUE,,,
64835,667,Apollo 16,4,,,2.32,Breccia,Regolith,79.74,2007-08-01 0:00:00,TRUE,,,
64836,668,Apollo 16,4,,,1.76,Breccia,Regolith,96.59,2007-08-01 0:00:00,TRUE,,,
64837,669,Apollo 16,4,,,2.18,Breccia,Regolith,99.08,2007-08-01 0:00:00,TRUE,,,
65015,670,Apollo 16,5,,,1802,Breccia,Impact Melt,91.676,2015-03-01 0:00:00,TRUE,,,Poikilitic
65016,671,Apollo 16,5,,,21.02,Breccia,Impact Melt,93.264,2012-03-01 0:00:00,TRUE,,,"Glass sphere, hollow"
65035,672,Apollo 16,5,,,446.1,Breccia,fragmental,95.504,2015-03-01 0:00:00,TRUE,,,"impact melt, Cataclastic anorthosite (G) clasts"
65055,673,Apollo 16,5,,,500.8,Breccia,Impact Melt,95.772,2014-09-01 0:00:00,TRUE,,,Basaltic
65056,674,Apollo 16,5,,,64.78,Breccia,Impact Melt,95.755,2011-02-01 0:00:00,TRUE,,,Variolitic
65075,675,Apollo 16,5,,,107.9,Breccia,Impact Melt,93.84,2013-11-01 0:00:00,TRUE,,,Basaltic
65095,676,Apollo 16,5,,,560.1,Breccia,Regolith,94.92,2014-12-01 0:00:00,TRUE,,,"polymict, glass coating"
65315,677,Apollo 16,5,,,300.4,Breccia,fragmental,80.94,2015-02-01 0:00:00,TRUE,,,Pristine cataclastic anorthosite (G)
65325,678,Apollo 16,5,,,67.87,Breccia,fragmental,94.218,2015-03-01 0:00:00,TRUE,,,Pristine cataclastic anorthosite (G)
65326,679,Apollo 16,5,,,36.4,Breccia,fragmental,99.341,2012-03-01 0:00:00,TRUE,,,Cataclastic anorthosite
65327,680,Apollo 16,5,,,6.97,Breccia,fragmental,94.405,2012-03-01 0:00:00,TRUE,,,Pristine cataclastic anorthosite (G)
65328,681,Apollo 16,5,,,1.28,Breccia,fragmental,92.5,2007-08-01 0:00:00,TRUE,,,"monomict, Cataclastic anorthosite (G), friable"
65329,682,Apollo 16,5,,,1.92,Breccia,fragmental,94.95,2007-08-01 0:00:00,TRUE,,,"Cataclastic anorthosite (G), friable"
65335,683,Apollo 16,5,,,1.63,Breccia,fragmental,94.23,2007-08-01 0:00:00,TRUE,,,"Cataclastic anorthosite (G), friable"
65336,684,Apollo 16,5,,,0.6,Breccia,fragmental,91,2007-08-01 0:00:00,TRUE,,,"Cataclastic anorthosite (G), friable"
65337,685,Apollo 16,5,,,11.57,Breccia,Fragmental,71.91,2012-03-01 0:00:00,TRUE,,,polymict
65338,686,Apollo 16,5,,,2.65,Breccia,Fragmental,96.226,2012-03-01 0:00:00,TRUE,,,polymict
65339,687,Apollo 16,5,,,1.62,Breccia,Fragmental,93.64,2007-08-01 0:00:00,TRUE,,,polymict
65345,688,Apollo 16,5,,,0.86,Breccia,Fragmental,75.581,2012-03-01 0:00:00,TRUE,,,polymict
65346,689,Apollo 16,5,,,0.8,Breccia,Fragmental,92.13,2007-08-01 0:00:00,TRUE,,,polymict
65347,690,Apollo 16,5,,,0.43,Breccia,Fragmental,93.49,2007-08-01 0:00:00,TRUE,,,Fragmental polymict breccia
65348,691,Apollo 16,5,,,11.66,Breccia,Impact Melt,98.799,2012-03-01 0:00:00,TRUE,,,"Glassy, clast rich"
65349,692,Apollo 16,5,,,7.58,Breccia,Impact Melt,95.07,2007-08-01 0:00:00,TRUE,,,Glassy impact melt
65355,693,Apollo 16,5,,,4.94,Breccia,Impact Melt,96.13,2007-08-01 0:00:00,TRUE,,,Glassy
65356,694,Apollo 16,5,,,2.53,Breccia,Impact Melt,92.13,2007-08-01 0:00:00,TRUE,,,Glassy
65357,695,Apollo 16,5,,,18.76,Breccia,Impact Melt,97.814,2012-03-01 0:00:00,TRUE,,,Poikilitic
65358,696,Apollo 16,5,,,7.02,Breccia,Impact Melt,95.997,2012-03-01 0:00:00,TRUE,,,Poikilitic
65359,697,Apollo 16,5,,,2.53,Breccia,Impact Melt,93.676,2014-04-01 0:00:00,TRUE,,,polymict breccia inclusions
65365,698,Apollo 16,5,,,2.16,Breccia,Impact Melt,85.833,2012-03-01 0:00:00,TRUE,,,Poikilitic
65366,699,Apollo 16,5,,,8.48,Breccia,Impact Melt,96.462,2012-03-01 0:00:00,TRUE,,,Glass
65503,700,Apollo 16,,,,23.24,Soil,2-4mm,92.281,2012-03-01 0:00:00,TRUE,,,
65504,701,Apollo 16,,,,22.48,Soil,4-10mm,98.13,2007-08-01 0:00:00,FALSE,,,
65513,702,Apollo 16,,,,20.21,Soil,2-4mm,80.282,2012-03-01 0:00:00,FALSE,,,
65515,703,Apollo 16,5,,,50.25,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Reg Clod
65516,704,Apollo 16,5,,,10.49,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Reg Clod
65517,705,Apollo 16,5,,,11.85,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Reg Clod
65518,706,Apollo 16,5,,,9.477,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Reg Clod
65519,707,Apollo 16,5,,,10.58,Breccia,Regolith,99.99,2007-08-01 0:00:00,FALSE,,,Reg Clod
65525,708,Apollo 16,5,,,7.483,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Reg Clod
65526,709,Apollo 16,5,,,3.545,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65527,710,Apollo 16,5,,,2.89,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65528,711,Apollo 16,5,,,3.082,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65529,712,Apollo 16,5,,,2.555,Breccia,Regolith,87.671,2013-01-01 0:00:00,TRUE,,,Fragmental polymict
65535,713,Apollo 16,5,,,2.658,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65536,714,Apollo 16,5,,,1.575,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65537,715,Apollo 16,5,,,2.426,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65538,716,Apollo 16,5,,,2.342,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65539,717,Apollo 16,5,,,2.18,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65545,718,Apollo 16,5,,,1.797,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65546,719,Apollo 16,5,,,1.346,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65547,720,Apollo 16,5,,,1.587,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65548,721,Apollo 16,5,,,3.023,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65549,722,Apollo 16,5,,,2.094,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65555,723,Apollo 16,5,,,2.202,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65556,724,Apollo 16,5,,,1.17,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65557,725,Apollo 16,5,,,1.114,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65558,726,Apollo 16,5,,,1.695,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65559,727,Apollo 16,5,,,1.533,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65565,728,Apollo 16,5,,,0.852,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65566,729,Apollo 16,5,,,1.998,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65567,730,Apollo 16,5,,,1.289,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65568,731,Apollo 16,5,,,0.808,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65569,732,Apollo 16,5,,,0.873,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65575,733,Apollo 16,5,,,0.907,Breccia,Regolith,65.05,2012-03-01 0:00:00,TRUE,,,Fragmental polymict breccia (regolith clod)
65576,734,Apollo 16,5,,,0.906,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65577,735,Apollo 16,5,,,0.706,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65578,736,Apollo 16,5,,,0.32,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65579,737,Apollo 16,5,,,0.612,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Fragmental polymict breccia (regolith clod)
65585,738,Apollo 16,5,,,9.294,Breccia,Impact Melt,97.052,2012-03-01 0:00:00,TRUE,,,Cindery glass
65586,739,Apollo 16,5,,,6.763,Breccia,Regolith,93.18,2007-08-01 0:00:00,TRUE,,,polymict
65587,740,Apollo 16,5,,,2.141,Breccia,Regolith,97.66,2007-08-01 0:00:00,TRUE,,,polymict
65588,741,Apollo 16,5,,,9.629,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,polymict
65703,742,Apollo 16,,,,1.58,Soil,2-4mm,70.38,2007-08-01 0:00:00,FALSE,,,
65704,743,Apollo 16,,,,1.39,Soil,4-10mm,93.81,2007-08-01 0:00:00,FALSE,,,
65715,744,Apollo 16,5,,,31.36,Breccia,Regolith,94.624,2012-03-01 0:00:00,TRUE,,,ancient
65716,745,Apollo 16,5,,,14.28,Breccia,Fragmental,97.2,2007-08-01 0:00:00,TRUE,,,polymict
65717,746,Apollo 16,5,,,7.415,Breccia,Fragmental,93.9,2007-08-01 0:00:00,TRUE,,,polymict
65718,747,Apollo 16,5,,,10.61,Breccia,Fragmental,96.04,2007-08-01 0:00:00,TRUE,,,polymict
65719,748,Apollo 16,5,,,7.04,Breccia,Fragmental,97.02,2007-08-01 0:00:00,TRUE,,,polymict
65725,749,Apollo 16,5,,,6.67,Breccia,Fragmental,96.94,2007-08-01 0:00:00,TRUE,,,polymict
65726,750,Apollo 16,5,,,5.19,Breccia,Fragmental,96.92,2007-08-01 0:00:00,TRUE,,,polymict
65727,751,Apollo 16,5,,,4.3,Breccia,Fragmental,95.84,2007-08-01 0:00:00,TRUE,,,polymict
65728,752,Apollo 16,5,,,4.22,Breccia,Fragmental,95.972,2012-03-01 0:00:00,TRUE,,,polymict
65729,753,Apollo 16,5,,,3.81,Breccia,Fragmental,98.58,2007-08-01 0:00:00,TRUE,,,polymict
65735,754,Apollo 16,5,,,4.26,Breccia,Fragmental,96.95,2007-08-01 0:00:00,TRUE,,,polymict
65736,755,Apollo 16,5,,,2.74,Breccia,Fragmental,97.08,2007-08-01 0:00:00,TRUE,,,polymict
65737,756,Apollo 16,5,,,0.85,Breccia,Fragmental,97.06,2007-08-01 0:00:00,TRUE,,,polymict
65738,757,Apollo 16,5,,,1.17,Breccia,Fragmental,94.02,2007-08-01 0:00:00,TRUE,,,polymict
65739,758,Apollo 16,5,,,0.95,Breccia,Fragmental,96.84,2007-08-01 0:00:00,TRUE,,,Fragmental polymict breccia
65745,759,Apollo 16,5,,,7.76,Breccia,Regolith,90.348,2013-04-01 0:00:00,TRUE,,,polymict
65746,760,Apollo 16,5,,,4.19,Breccia,Regolith,82.22,2013-04-01 0:00:00,TRUE,,,polymict
65747,761,Apollo 16,5,,,0.82,Breccia,Regolith,54.512,2013-04-01 0:00:00,TRUE,,,polymict
65748,762,Apollo 16,5,,,0.97,Breccia,Regolith,60.412,2013-04-01 0:00:00,TRUE,,,polymict
65749,763,Apollo 16,5,,,0.95,Breccia,Regolith,62.632,2013-04-01 0:00:00,TRUE,,,polymict
65755,764,Apollo 16,5,,,1.42,Breccia,Regolith,61.549,2013-04-01 0:00:00,TRUE,,,friable
65756,765,Apollo 16,5,,,0.77,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,polymict
65757,766,Apollo 16,5,,,26.2,Breccia,Impact Melt,97.26,2014-04-01 0:00:00,TRUE,,,Glassy impact melt
65758,767,Apollo 16,5,,,5.95,Breccia,fragmental,95.01,2007-08-01 0:00:00,TRUE,,,Dilithologic or crystalline polymict breccia
65759,768,Apollo 16,5,,,3.11,Breccia,unstudied,98.39,2007-08-01 0:00:00,TRUE,,,Cataclastic anorthosite (G)
65765,769,Apollo 16,5,,,1.12,Breccia,fragmental,90.18,2007-08-01 0:00:00,TRUE,,,Dilithologic breccia or melt-coated anorthosite (G?)
65766,770,Apollo 16,5,,,1.01,Breccia,unstudied,95.05,2014-04-01 0:00:00,TRUE,,,Cataclastic anorthosite
65767,771,Apollo 16,5,,,17.51,Breccia,unstudied,97.83,2012-03-01 0:00:00,TRUE,,,Glass
65768,772,Apollo 16,5,,,3.25,Breccia,Fragmental,92.615,2012-03-01 0:00:00,TRUE,,,polymict
65769,773,Apollo 16,5,,,2.74,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,polymict
65775,774,Apollo 16,5,,,3.5,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,polymict
65776,775,Apollo 16,5,,,2.33,Breccia,Impact Melt,95.71,2007-08-01 0:00:00,TRUE,,,Glassy
65777,776,Apollo 16,5,,,16.53,Breccia,Impact Melt,90.805,2012-03-01 0:00:00,TRUE,,,Poikilitic
65778,777,Apollo 16,5,,,12.22,Breccia,Impact Melt,97.422,2012-07-01 0:00:00,FALSE,,,Poikilitic
65779,778,Apollo 16,5,,,12.71,Breccia,Impact Melt,94.091,2012-05-01 0:00:00,TRUE,,,Basaltic
65785,779,Apollo 16,5,,,5.16,Breccia,Impact Melt,61.143,2014-11-01 0:00:00,TRUE,,,Basaltic
65786,780,Apollo 16,5,,,83.02,Breccia,fragmental,99.23,2007-08-01 0:00:00,TRUE,,,Glassy
65787,781,Apollo 16,5,,,8.28,Breccia,fragmental,98.88,2007-08-01 0:00:00,TRUE,,,"Crystalline, polymict"
65788,782,Apollo 16,5,,,9.32,Breccia,Impact Melt,98.07,2007-08-01 0:00:00,TRUE,,,Glassy
65789,783,Apollo 16,5,,,12.24,Breccia,fragmental,96.855,2013-12-01 0:00:00,TRUE,,,Cataclastic anorthosite (G)
65795,784,Apollo 16,5,,,6.84,Breccia,Impact Melt,71.754,2013-09-01 0:00:00,TRUE,,,Basaltic
65903,785,Apollo 16,,,,11.4,Soil,2-4mm,89.62,2007-08-01 0:00:00,FALSE,,,
65904,786,Apollo 16,,,,9.51,Soil,4-10mm,98.81,2007-08-01 0:00:00,FALSE,,,
65925,787,Apollo 16,5,,,3.82,Breccia,Regolith,83.534,2013-04-01 0:00:00,TRUE,,,polymict
65926,788,Apollo 16,5,,,3.03,Breccia,Regolith,75.05,2013-04-01 0:00:00,TRUE,,,polymict
65927,789,Apollo 16,5,,,0.72,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,polymict
66033,790,Apollo 16,,,,2.16,Soil,2-4mm,52.92,2007-08-01 0:00:00,FALSE,,,
66034,791,Apollo 16,,,,3.36,Soil,4-10mm,97.05,2007-08-01 0:00:00,FALSE,,,
66035,792,Apollo 16,6,STONE MOUNTAIN,,211.4,Breccia,Regolith,95.83,2013-04-01 0:00:00,TRUE,,,polymict
66036,793,Apollo 16,6,,,4.384,Breccia,Regolith,86.907,2013-02-01 0:00:00,TRUE,,,polymict
66037,794,Apollo 16,6,,,3.718,Breccia,Regolith,93.599,2014-04-01 0:00:00,TRUE,,,Glassy
66041,795,Apollo 16,,,,357.4,Soil,<1 mm,74.629,2014-09-01 0:00:00,TRUE,,,
66043,796,Apollo 16,,,,15.5,Soil,2-4mm,84.097,2014-04-01 0:00:00,TRUE,,,
66044,797,Apollo 16,,,,11.3,Soil,4-10mm,97.239,2012-03-01 0:00:00,FALSE,,,
66055,798,Apollo 16,6,,,1306,Breccia,fragmental,88.155,2012-07-01 0:00:00,TRUE,,,Polymict or dilithologic
66075,799,Apollo 16,6,STONE MOUNTAIN,,347.1,Breccia,Fragmental,32.966,2014-12-01 0:00:00,TRUE,TRUE,"66075,26",polymict
66081,800,Apollo 16,,,,177.3,Soil,<1 mm,89.5,2012-12-01 0:00:00,TRUE,,,
66083,801,Apollo 16,,,,4.53,Soil,2-4mm,66.358,2012-03-01 0:00:00,FALSE,,,
66084,802,Apollo 16,,,,3.13,Soil,4-10mm,97.76,2007-08-01 0:00:00,FALSE,,,
66095,803,Apollo 16,6,,,1185,Breccia,Impact Melt,88.368,2014-09-01 0:00:00,TRUE,,,Basaltic
67015,805,Apollo 16,11,,,1194,Breccia,Fragmental,86.627,2014-12-01 0:00:00,TRUE,,,polymict
67016,806,Apollo 16,11,,,4262,Breccia,Fragmental,94.666,2015-03-01 0:00:00,TRUE,TRUE,,polymict
67025,807,Apollo 16,11,,,16.06,Breccia,Impact Melt,92.061,2012-03-01 0:00:00,TRUE,,,Basaltic
67035,808,Apollo 16,11,,,245.2,Breccia,Fragmental,95.694,2015-03-01 0:00:00,TRUE,,,polymict
67055,809,Apollo 16,11,,,221.9,Breccia,Fragmental,94.065,2014-12-01 0:00:00,TRUE,,,"polymict, anorthositic"
67075,810,Apollo 16,11,,,219.2,Breccia,fragmental,80.516,2014-09-01 0:00:00,TRUE,,,Cataclastic anorthosite
67095,811,Apollo 16,11,,,339.8,Breccia,Impact Melt,90.325,2014-09-01 0:00:00,TRUE,,,Basaltic
67115,812,Apollo 16,11,,,240,Breccia,Fragmental,91.824,2015-01-01 0:00:00,TRUE,,,polymict
67215,813,Apollo 16,11,,,276.2,Breccia,Fragmental,96.653,2014-09-01 0:00:00,TRUE,,,Fragmental (monomict granoblastic)
67235,814,Apollo 16,11,,,937.2,Breccia,Impact Melt,99.287,2015-03-01 0:00:00,TRUE,,,Poikilitic
67415,815,Apollo 16,11,,,174.9,Breccia,fragmental,89.646,2015-03-01 0:00:00,TRUE,,,Cataclastic noritic anorthosite
67435,816,Apollo 16,11,,,353.5,Breccia,Fragmental,90.411,2014-04-01 0:00:00,TRUE,,,"polymict, anorthositic"
67455,817,Apollo 16,11,,,942.2,Breccia,Fragmental,91.412,2014-12-01 0:00:00,TRUE,TRUE,"67455,1","polymict, friable"
67461,818,Apollo 16,,,,222,Soil,<1 mm,89.572,2014-12-01 0:00:00,TRUE,,,
67464,819,Apollo 16,,,,0.7,Soil,4-10mm,92.86,2007-08-01 0:00:00,FALSE,,,
67475,820,Apollo 16,11,,,175.1,Breccia,Impact Melt,91.911,2015-01-01 0:00:00,TRUE,,,"Glassy impact melt/breccia, clast rich"
67484,821,Apollo 16,,,,6.02,Soil,4-10mm,79.718,2009-11-01 0:00:00,TRUE,,,
67485,822,Apollo 16,11,,,6.55,Breccia,Impact Melt,91.008,2012-05-01 0:00:00,TRUE,,,Fine-grained impact melt
67486,823,Apollo 16,11,,,5.8,Breccia,unstudied,94.64,2007-08-01 0:00:00,TRUE,,,Glass
67487,824,Apollo 16,11,,,2.65,Breccia,Impact Melt,86,2007-08-01 0:00:00,TRUE,,,Fine-grained impact melt
67488,825,Apollo 16,11,,,2.25,Breccia,Impact Melt,77.911,2012-05-01 0:00:00,TRUE,,,Fine-grained
67489,826,Apollo 16,11,,,2.06,Breccia,Impact Melt,85.05,2007-08-01 0:00:00,TRUE,,,Fine-grained
67495,827,Apollo 16,11,,,1.34,Breccia,Impact Melt,90.3,2007-08-01 0:00:00,TRUE,,,Fine-grained
67514,828,Apollo 16,,,,31.03,Soil,4-10mm,91.947,2010-11-01 0:00:00,TRUE,,,
67515,829,Apollo 16,11,,,60.8,Breccia,Fragmental,96.99,2013-06-01 0:00:00,TRUE,,,polymict
67516,830,Apollo 16,11,,,14.38,Breccia,fragmental,96.66,2007-08-01 0:00:00,TRUE,,,"Crystalline, polymict"
67517,831,Apollo 16,11,,,9.65,Breccia,Fragmental,91.15,2012-05-01 0:00:00,TRUE,,,polymict
67518,832,Apollo 16,11,,,3.74,Breccia,Fragmental,89.599,2012-05-01 0:00:00,TRUE,,,polymict or cataclastic anorthosite
67519,833,Apollo 16,11,,,2.04,Breccia,Fragmental,71.324,2012-05-01 0:00:00,TRUE,,,polymict
67525,834,Apollo 16,11,,,2.52,Breccia,Anorthosite,79.405,2014-09-01 0:00:00,TRUE,,,Cataclastic anorthosite
67526,835,Apollo 16,11,,,2.44,Breccia,Fragmental,96.76,2007-08-01 0:00:00,TRUE,,,polymict
67527,836,Apollo 16,11,,,2.4,Breccia,Fragmental,92.5,2007-08-01 0:00:00,TRUE,,,polymict
67528,837,Apollo 16,11,,,1.24,Breccia,Fragmental,83.06,2007-08-01 0:00:00,TRUE,,,polymict
67529,838,Apollo 16,11,,,1.13,Breccia,Anorthosite,67.699,2013-12-01 0:00:00,TRUE,,,Cataclastic anorthosite
67535,839,Apollo 16,11,,,0.99,Breccia,Anorthosite,63.333,2013-05-01 0:00:00,TRUE,,,Fragmental breccia or cataclastic anorthosite
67536,840,Apollo 16,11,,,1.2,Breccia,Anorthosite,63.5,2013-05-01 0:00:00,TRUE,,,Fragmental breccia or cataclastic anorthosite
67537,841,Apollo 16,11,,,1.29,Breccia,Anorthosite,68.99,2007-08-01 0:00:00,TRUE,,,Cataclastic anorthosite
67538,842,Apollo 16,11,,,1.77,Breccia,Fragmental,92.32,2007-08-01 0:00:00,TRUE,,,polymict
67539,843,Apollo 16,11,,,2.12,Breccia,Fragmental,71.085,2012-03-01 0:00:00,TRUE,,,polymict
67545,844,Apollo 16,11,,,1.88,Breccia,Fragmental,92.93,2007-08-01 0:00:00,TRUE,,,polymict
67546,845,Apollo 16,11,,,1.5,Breccia,Fragmental,97.933,2012-05-01 0:00:00,TRUE,,,polymict
67547,846,Apollo 16,11,,,0.83,Breccia,Fragmental,84.34,2007-08-01 0:00:00,TRUE,,,polymict
67548,847,Apollo 16,11,,,1.36,Breccia,Fragmental,92.65,2007-08-01 0:00:00,TRUE,,,polymict
67549,848,Apollo 16,11,,,43.1,Breccia,Fragmental,98.38,2007-08-01 0:00:00,TRUE,,,polymict
67555,849,Apollo 16,11,,,3.54,Breccia,Impact Melt,97.18,2007-08-01 0:00:00,TRUE,,,Glassy
67556,850,Apollo 16,11,,,82.1,Breccia,Impact Melt,98.564,2014-09-01 0:00:00,TRUE,,,Basaltic
67557,851,Apollo 16,11,,,3.3,Breccia,fragmental,79.758,2013-04-01 0:00:00,TRUE,,,
67558,852,Apollo 16,11,,,2.56,Breccia,Fragmental,98.44,2007-08-01 0:00:00,TRUE,,,polymict
67559,853,Apollo 16,11,,,32.9,Breccia,Impact Melt,66.072,2014-09-01 0:00:00,TRUE,,,Basaltic
67565,854,Apollo 16,11,,,10.43,Breccia,Impact Melt,93.097,2012-03-01 0:00:00,TRUE,,,Poikilitic
67566,855,Apollo 16,11,,,4.31,Breccia,Impact Melt,86.775,2012-05-01 0:00:00,TRUE,,,Granoblastic impactite
67567,856,Apollo 16,11,,,11.51,Breccia,Impact Melt,80.999,2012-03-01 0:00:00,TRUE,,,Glass
67568,857,Apollo 16,11,,,11.05,Breccia,Impact Melt,94.543,2012-03-01 0:00:00,TRUE,,,Glass
67569,858,Apollo 16,11,,,7.27,Breccia,Impact Melt,93.7,2011-02-01 0:00:00,TRUE,,,Glass
67575,859,Apollo 16,11,,,4.47,Breccia,Impact Melt,99.33,2007-08-01 0:00:00,TRUE,,,Glassy
67576,860,Apollo 16,11,,,3.98,Breccia,unstudied,89.02,2007-08-01 0:00:00,TRUE,,,Glassy
67604,861,Apollo 16,,,,2.62,Soil,4-10mm,78.55,2010-11-01 0:00:00,TRUE,,,
67605,862,Apollo 16,11,,,44.52,Breccia,Fragmental,94.295,2012-03-01 0:00:00,TRUE,,,polymict
67615,863,Apollo 16,11,,,8.77,Breccia,Impact Melt,86.545,2012-03-01 0:00:00,TRUE,,,Fine-grained
67616,864,Apollo 16,11,,,21.29,Breccia,Impact Melt,96.99,2007-08-01 0:00:00,TRUE,,,Fine-grained
67617,865,Apollo 16,11,,,14.32,Breccia,Impact Melt,98.499,2014-09-01 0:00:00,TRUE,,,Fine-grained
67618,866,Apollo 16,11,,,11.17,Breccia,Impact Melt,89.015,2012-03-01 0:00:00,TRUE,,,Crystalline
67619,867,Apollo 16,11,,,6.15,Breccia,Impact Melt,98.537,2012-09-01 0:00:00,TRUE,,,Fine-grained
67625,868,Apollo 16,11,,,6.72,Breccia,Impact Melt,97.92,2007-08-01 0:00:00,TRUE,,,Fine-grained
67626,869,Apollo 16,11,,,19.19,Breccia,Impact Melt,99.317,2012-05-01 0:00:00,TRUE,,,"Crystalline, polymict"
67627,870,Apollo 16,11,,,79.64,Breccia,Impact Melt,96.71,2012-05-01 0:00:00,TRUE,,,Glass
67628,871,Apollo 16,,,,0,Breccia,Impact Melt,0,2007-08-01 0:00:00,FALSE,,,
67629,872,Apollo 16,11,,,5.43,Breccia,Impact Melt,69.098,2014-09-01 0:00:00,TRUE,,,Glass
67635,873,Apollo 16,11,,,9.12,Crustal,Anorthosite,87.368,2015-03-01 0:00:00,TRUE,,,Pristine cataclastic anorthosite
67636,874,Apollo 16,11,,,3.23,Crustal,Anorthosite,87.616,2012-03-01 0:00:00,TRUE,,,Pristine cataclastic anorthosite
